Case #,Account,General Issue,Specific Complaint,Open Date,Close Date,Zip,Borough,City,Council Dist.,Comm. Bd.
505591,NYCC15,Immigration,U.S. Citizenship,5/27/2015,5/27/2015,10458,Bronx,Bronx,NYCC11,7
505592,NYCC15,Immigration,U.S. Citizenship,5/27/2015,5/27/2015,10457,Bronx,Bronx,NYCC15,6
505595,NYCC15,Immigration,U.S. Citizenship,5/27/2015,6/12/2015,10460,Bronx,Bronx,NYCC17,6
505597,NYCC15,Immigration,U.S. Citizenship,5/27/2015,5/27/2015,10457,Bronx,Bronx,NYCC16,3
505598,NYCC15,Immigration,U.S. Citizenship,5/27/2015,5/27/2015,10458,Bronx,Bronx,NYCC15,6
505599,NYCC15,Immigration,U.S. Citizenship,5/27/2015,5/27/2015,10467,Bronx,Bronx,NYCC15,11
505600,NYCC15,Immigration,U.S. Citizenship,5/27/2015,10/28/2015,10458,Bronx,Bronx,NYCC15,5
505602,NYCC15,Economy/Jobs,,5/29/2015,,10458,Bronx,Bronx,NYCC15,6
505603,NYCC15,Health,,5/29/2015,,10463,,Bronx,,
505601,NYCC15,Immigration,,5/29/2015,,10962,,Orangeburg,NYCC,
505604,NYCC15,Housing and Buildings,,5/31/2015,,N2L3G,,Waterloo,,
505605,NYCC15,General Welfare,Adult Protective Services,6/1/2015,10/27/2015,10467,Bronx,Bronx,NYCC15,11
505607,NYCC15,Immigration,U.S. Citizenship,6/1/2015,6/1/2015,10457,Bronx,Bronx,NYCC15,3
505606,NYCC15,Quality of Life,Noise - Residential,6/1/2015,6/8/2015,10467,Bronx,Bronx,NYCC15,11
505608,NYCC15,General Welfare,Child Support,6/2/2015,6/2/2015,10451,Manhattan,Bronx,NYCC08,4
505609,NYCC15,Economy/Jobs,,6/3/2015,,10458,Bronx,Bronx,NYCC15,7
505611,NYCC15,Consumer Complaints,,6/5/2015,,10467,Bronx,Bronx,NYCC15,11
505610,NYCC15,Governmental Operations,,6/5/2015,,10467,Bronx,Bronx,NYCC15,11
505612,NYCC15,Governmental Operations,,6/5/2015,,10458,,Bronx,NYCC,
505614,NYCC15,Economy/Jobs,,6/7/2015,,10467,Bronx,Bronx,NYCC15,11
505613,NYCC15,Land Use and Zoning,,6/7/2015,,11201,Brooklyn,Brooklyn,NYCC33,2
505615,NYCC15,Housing and Buildings,,6/8/2015,,10038,,New York,,
505617,NYCC15,Environment,,6/9/2015,,11218,Brooklyn,Brooklyn,NYCC39,12
505616,NYCC15,Housing and Buildings,Building Maintenance,6/9/2015,9/3/2015,10467,Bronx,Bronx,NYCC15,11
505618,NYCC15,General Welfare,Child Custody Issue,6/10/2015,6/10/2015,10460,Bronx,Bronx,NYCC15,6
505620,NYCC15,Housing and Buildings,Lease Issue,6/10/2015,6/29/2015,11373,Queens,Elmhurst,NYCC25,4
505619,NYCC15,Immigration,U.S. Citizenship,6/10/2015,8/10/2015,10468,Bronx,Bronx,NYCC14,7
505621,NYCC15,Immigration,U.S. Citizenship,6/10/2015,1/13/2016,10452,Bronx,Bronx,NYCC16,4
505622,NYCC15,Education,,6/11/2015,,10457,Bronx,Bronx,NYCC15,5
505623,NYCC15,Housing and Buildings,,6/11/2015,,10457,Bronx,Bronx,NYCC15,6
505624,NYCC15,Education,,6/12/2015,,10457,Bronx,Bronx,NYCC15,5
505625,NYCC15,Immigration,DACA - Deferred Action for Childhood Arrivals,6/12/2015,6/12/2015,10466,Bronx,Bronx,NYCC12,12
505628,NYCC15,Immigration,Green Card,6/12/2015,6/12/2015,10458,Bronx,Bronx,NYCC15,5
505627,NYCC15,Immigration,U.S. Citizenship,6/12/2015,6/12/2015,10460,Bronx,Bronx,NYCC15,6
505629,NYCC15,Immigration,U.S. Citizenship,6/12/2015,6/29/2015,10466,Bronx,Bronx,NYCC12,12
505630,NYCC15,Immigration,U.S. Citizenship,6/12/2015,6/12/2015,10457,Bronx,Bronx,NYCC15,4
505631,NYCC15,Housing and Buildings,,6/13/2015,,11434,Queens,Jamaica,NYCC28,12
505632,NYCC15,Transportation,Stop Sign,6/15/2015,7/21/2015,10467,Bronx,Bronx,NYCC15,11
505639,NYCC15,Economy/Jobs,Seeking Employment,6/16/2015,6/22/2015,10467,Bronx,Bronx,NYCC15,11
505636,NYCC15,Finance,Tax Assessments,6/16/2015,6/16/2015,10467,Bronx,Bronx,NYCC15,12
505634,NYCC15,General Welfare,HIV/AIDS Services Administration (HASA),6/16/2015,6/23/2015,10460,Bronx,Bronx,NYCC15,11
505638,NYCC15,Housing and Buildings,Building Maintenance,6/16/2015,6/16/2015,10467,Bronx,Bronx,NYCC15,11
505635,NYCC15,Quality of Life,Noise - Residential,6/16/2015,6/22/2015,10462,Bronx,Bronx,NYCC15,11
505640,NYCC15,Transportation,Street Resurfacing,6/16/2015,6/23/2015,10458,Bronx,Bronx,NYCC15,6
505637,NYCC15,Transportation,Traffic Congestion,6/16/2015,8/19/2015,10467,Bronx,Bronx,NYCC15,11
505643,NYCC15,Finance,Tax Preparation Assi,6/18/2015,6/18/2015,10457,Bronx,Bronx,NYCC15,5
505641,NYCC15,General Welfare,FEPS - Family Eviction Prevention Subsidy,6/18/2015,6/22/2015,10467,Bronx,Bronx,NYCC15,11
505651,NYCC15,General Welfare,Home Attendants,6/18/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,6
505649,NYCC15,Housing and Buildings,Eviction,6/18/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
505650,NYCC15,Housing and Buildings,Rental Arrears,6/18/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,5
505644,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,6/18/2015,6/18/2015,10474,Bronx,Bronx,NYCC17,2
505646,NYCC15,Immigration,DACA - Deferred Action for Childhood Arrivals,6/18/2015,7/10/2015,10460,Bronx,Bronx,NYCC15,6
505645,NYCC15,Immigration,U.S. Citizenship,6/18/2015,7/2/2015,10458,Bronx,Bronx,NYCC15,7
505647,NYCC15,Immigration,U.S. Citizenship,6/18/2015,7/6/2015,10457,Bronx,Bronx,NYCC15,5
505648,NYCC15,Immigration,U.S. Citizenship,6/18/2015,7/2/2015,10457,Bronx,Bronx,NYCC15,5
505653,NYCC15,Immigration,U.S. Citizenship,6/19/2015,6/29/2015,10460,Bronx,Bronx,NYCC17,6
505654,NYCC15,Immigration,U.S. Citizenship,6/19/2015,6/29/2015,10457,Bronx,Bronx,NYCC15,5
505652,NYCC15,Transportation,,6/19/2015,,10457,Bronx,Bronx,NYCC15,6
505655,NYCC15,Finance,Middle Class STAR,6/22/2015,8/19/2015,10467,Bronx,Bronx,NYCC15,11
505656,NYCC15,Public Safety,Police Precinct,6/23/2015,6/23/2015,10467,Bronx,Bronx,NYCC15,11
505657,NYCC15,Parks,,6/24/2015,,10460,Bronx,Bronx,NYCC15,6
505658,NYCC15,Youth Services,Summer Jobs for Youth,6/24/2015,6/24/2015,10467,Bronx,Bronx,NYCC15,11
505664,NYCC15,General Welfare,Child Support,6/25/2015,6/29/2015,10458,Bronx,Bronx,NYCC15,5
505660,NYCC15,General Welfare,Public Assistance,6/25/2015,7/6/2015,10457,Bronx,Bronx,NYCC15,6
505662,NYCC15,General Welfare,Public Assistance,6/25/2015,7/2/2015,10472,Bronx,Bronx,NYCC18,9
505661,NYCC15,Housing and Buildings,Construction General,6/25/2015,8/10/2015,10458,Bronx,Bronx,NYCC15,7
505663,NYCC15,Immigration,U.S. Citizenship,6/25/2015,6/29/2015,10457,Bronx,Bronx,NYCC15,5
505665,NYCC15,Immigration,U.S. Citizenship,6/25/2015,8/10/2015,10458,Bronx,Bronx,NYCC15,6
505666,NYCC15,Immigration,U.S. Citizenship,6/25/2015,7/2/2015,10457,Bronx,Bronx,NYCC15,6
505659,NYCC15,Public Safety,Drug Activity,6/25/2015,,10467,Bronx,Bronx,NYCC15,11
505667,NYCC15,Education,,6/29/2015,,10457,Bronx,Bronx,NYCC15,5
505669,NYCC15,Finance,Budget Allocation Issue,6/30/2015,6/30/2015,10467,Bronx,Bronx,NYCC15,11
505670,NYCC15,Housing and Buildings,NYCHA Transfers,6/30/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,6
505671,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,6/30/2015,6/30/2015,10459,Bronx,Bronx,NYCC17,3
505668,NYCC15,Legal Services,Misc (Wills/Court Docs/etc.),6/30/2015,6/30/2015,10467,Bronx,Bronx,NYCC15,11
505672,NYCC15,Transportation,Carriage Horses,6/30/2015,1/7/2016,53024,,Kiel,,
505674,NYCC15,Housing and Buildings,NYCHA Building Maintenance,7/1/2015,8/3/2015,10467,Bronx,Bronx,NYCC15,11
505673,NYCC15,Housing and Buildings,NYCHA Transfers,7/1/2015,7/14/2015,10469,Bronx,Bronx,NYCC13,11
505675,NYCC15,Public Safety,Abandoned Vehicle,7/1/2015,7/14/2015,10467,Bronx,Bronx,NYCC15,11
505678,NYCC15,Health,Birth Certificates,7/2/2015,1/13/2016,10453,Bronx,Bronx,NYCC14,5
505682,NYCC15,Housing and Buildings,NYCHA New Application,7/2/2015,7/10/2015,10458,Bronx,Bronx,NYCC15,6
505680,NYCC15,Immigration,U.S. Citizenship,7/2/2015,8/10/2015,10457,Bronx,Bronx,NYCC15,5
505683,NYCC15,Immigration,U.S. Citizenship,7/2/2015,7/22/2015,10468,Bronx,Bronx,NYCC14,7
505684,NYCC15,Immigration,U.S. Citizenship,7/2/2015,7/30/2015,10468,Bronx,Bronx,NYCC14,7
505679,NYCC15,Immigration,Visas,7/2/2015,1/13/2016,10031,Manhattan,New York,NYCC07,9
505676,NYCC15,Sanitation,,7/2/2015,,10469,Bronx,Bronx,NYCC12,12
505677,NYCC15,Transportation,Pot Holes,7/2/2015,8/17/2015,10467,Bronx,Bronx,NYCC15,11
505687,NYCC15,Housing and Buildings,Rent Overcharges,7/6/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,4
505685,NYCC15,Immigration,U.S. Citizenship,7/6/2015,7/6/2015,10462,Bronx,Bronx,NYCC15,11
505686,NYCC15,Immigration,U.S. Citizenship,7/6/2015,7/6/2015,10458,Bronx,Bronx,NYCC15,7
505688,NYCC15,Immigration,U.S. Citizenship,7/6/2015,8/10/2015,10458,Bronx,Bronx,NYCC15,6
505689,NYCC15,Public Safety,,7/7/2015,,10026,,Harlem,,
505721,NYCC15,Consumer Affairs,Overcharging,7/8/2015,7/14/2015,10460,Bronx,Bronx,NYCC15,6
505702,NYCC15,Economy/Jobs,Seeking Employment,7/8/2015,7/8/2015,10458,Bronx,Bronx,NYCC15,7
505704,NYCC15,Economy/Jobs,Seeking Employment,7/8/2015,7/8/2015,10458,Bronx,Bronx,NYCC15,7
505716,NYCC15,Economy/Jobs,Seeking Employment,7/8/2015,1/12/2016,,,,,
505731,NYCC15,Economy/Jobs,Seeking Employment,7/8/2015,1/12/2016,10453,Bronx,Bronx,NYCC16,5
505718,NYCC15,Education,Higher Education: Tuition/Financial Aid,7/8/2015,7/8/2015,10458,Bronx,Bronx,NYCC15,6
505710,NYCC15,Finance,SCRIE,7/8/2015,7/19/2015,10457,Bronx,Bronx,NYCC15,5
505698,NYCC15,General Welfare,Child Custody Issue,7/8/2015,1/12/2016,,,,,
505720,NYCC15,General Welfare,Child Custody Issue,7/8/2015,1/12/2016,10462,Bronx,Bronx,NYCC13,11
505697,NYCC15,General Welfare,Food Stamps,7/8/2015,7/8/2015,10458,,Bronx,NYCC,
505723,NYCC15,General Welfare,Food Stamps,7/8/2015,1/12/2016,10467,Bronx,Bronx,NYCC15,12
505740,NYCC15,General Welfare,Home Attendants,7/8/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,6
505737,NYCC15,General Welfare,Public Assistance,7/8/2015,1/12/2016,10467,Bronx,Bronx,NYCC15,11
505719,NYCC15,Housing and Buildings,Building Maintenance,7/8/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505724,NYCC15,Housing and Buildings,Building Maintenance,7/8/2015,7/14/2015,10457,Bronx,Bronx,NYCC15,5
505712,NYCC15,Housing and Buildings,Eviction,7/8/2015,1/12/2016,,,,NYCC,
505739,NYCC15,Housing and Buildings,Eviction,7/8/2015,1/12/2016,10463,Bronx,Bronx,NYCC15,
505703,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/8/2015,7/8/2015,10458,Bronx,Bronx,NYCC15,7
505717,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/8/2015,7/8/2015,10460,Bronx,Bronx,NYCC15,11
505709,NYCC15,Housing and Buildings,Maintenance,7/8/2015,1/12/2016,,,,NYCC,
505711,NYCC15,Housing and Buildings,Maintenance,7/8/2015,1/12/2016,,,,NYCC,
505729,NYCC15,Housing and Buildings,Maintenance,7/8/2015,1/12/2016,,,,NYCC,
505733,NYCC15,Housing and Buildings,NYCHA Transfers,7/8/2015,1/12/2016,10465,Bronx,Bronx,NYCC13,10
505708,NYCC15,Housing and Buildings,Rent Overcharges,7/8/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505715,NYCC15,Housing and Buildings,Rent Overcharges,7/8/2015,7/8/2015,,,,,
505726,NYCC15,Housing and Buildings,Repair Assistance,7/8/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505690,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,7/8/2015,10458,Bronx,Bronx,NYCC15,7
505693,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,7/8/2015,10457,Bronx,Bronx,NYCC15,6
505694,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,7/8/2015,,,,,
505696,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,7/8/2015,10457,Bronx,Bronx,NYCC15,5
505706,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,1/12/2016,,,,,
505725,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,1/12/2016,10458,Bronx,Bronx,NYCC15,6
505738,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/8/2015,1/12/2016,10462,Bronx,Bronx,NYCC18,9
505734,NYCC15,Housing and Buildings,,7/8/2015,,10458,Bronx,Bronx,NYCC15,5
505699,NYCC15,Immigration,Green Card,7/8/2015,7/8/2015,10466,Bronx,Bronx,NYCC12,12
505701,NYCC15,Immigration,U.S. Citizenship,7/8/2015,7/8/2015,10457,Bronx,Bronx,NYCC15,6
505705,NYCC15,Immigration,U.S. Citizenship,7/8/2015,7/8/2015,,,,NYCC,
505700,NYCC15,Immigration,Visas,7/8/2015,1/11/2016,10457,Bronx,Bronx,NYCC15,6
505732,NYCC15,Public Safety,Gangs/Youth Crimes,7/8/2015,1/12/2016,,,,NYCC,
505735,NYCC15,Public Safety,,7/8/2015,,10457,Bronx,Bronx,NYCC15,6
505692,NYCC15,Transportation,Taxi Fare Complaint,7/8/2015,1/12/2016,,,New York,NYCC,
505727,NYCC15,Utilities,Cablevision,7/8/2015,1/11/2016,10457,Bronx,Bronx,NYCC15,6
505695,NYCC15,,,7/8/2015,,,,,NYCC,
505713,NYCC15,,,7/8/2015,,10467,Bronx,Bronx,NYCC15,11
505714,NYCC15,,,7/8/2015,,,,,NYCC,
505722,NYCC15,,,7/8/2015,,,,,NYCC,
505728,NYCC15,,,7/8/2015,,10465,Bronx,Bronx,NYCC13,10
505730,NYCC15,,,7/8/2015,,10457,Bronx,Bronx,NYCC15,6
505736,NYCC15,,,7/8/2015,,,,,NYCC,
505741,NYCC15,Housing and Buildings,,7/9/2015,,10451,Bronx,Bronx,NYCC17,1
505742,NYCC15,Housing and Buildings,,7/9/2015,,10025,Manhattan,New York,NYCC07,7
505748,NYCC15,Economy/Jobs,Business Assistance,7/10/2015,7/10/2015,10458,Bronx,Bronx,NYCC15,6
505747,NYCC15,General Welfare,Food Pantry,7/10/2015,7/10/2015,10467,Bronx,Bronx,NYCC15,12
505761,NYCC15,Housing and Buildings,Eviction,7/10/2015,7/10/2015,10457,Bronx,Bronx,NYCC15,6
505750,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/10/2015,7/10/2015,,,,,
505755,NYCC15,Housing and Buildings,NYCHA Building Maintenance,7/10/2015,7/15/2015,,,,NYCC,
505751,NYCC15,Housing and Buildings,NYCHA Misc.,7/10/2015,7/10/2015,10458,,Bronx,NYCC,
505763,NYCC15,Housing and Buildings,NYCHA Misc.,7/10/2015,1/4/2016,,,,NYCC,
505749,NYCC15,Housing and Buildings,NYCHA Transfers,7/10/2015,12/14/2015,10457,Bronx,Bronx,NYCC15,6
505753,NYCC15,Housing and Buildings,Rent Overcharges,7/10/2015,7/10/2015,,,,NYCC,
505759,NYCC15,Housing and Buildings,Rent Stabilization,7/10/2015,7/10/2015,10458,Bronx,Bronx,NYCC15,5
505744,NYCC15,Housing and Buildings,Rental Arrears,7/10/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
505756,NYCC15,Housing and Buildings,Section 8,7/10/2015,7/10/2015,,,,NYCC,
505758,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/10/2015,7/10/2015,10469,Bronx,Bronx,NYCC12,11
505762,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/10/2015,7/10/2015,,,unknown,NYCC,
505764,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/10/2015,7/10/2015,,,,NYCC,
505757,NYCC15,Immigration,Green Card,7/10/2015,7/13/2015,10467,Bronx,Bronx,NYCC15,12
505752,NYCC15,Immigration,Literary Services for Immigrants,7/10/2015,7/10/2015,10460,Bronx,Bronx,NYCC15,6
505743,NYCC15,Immigration,U.S. Citizenship,7/10/2015,8/10/2015,10458,,Bronx,NYCC,
505745,NYCC15,Immigration,U.S. Citizenship,7/10/2015,7/10/2015,10457,Bronx,Bronx,NYCC15,3
505746,NYCC15,Immigration,U.S. Citizenship,7/10/2015,7/10/2015,10458,,Bronx,NYCC,
505760,NYCC15,Immigration,U.S. Citizenship,7/10/2015,7/10/2015,10452,,Bronx,NYCC,
505765,NYCC15,Consumer Complaints,,7/11/2015,,10457,Bronx,Bronx,NYCC15,6
505773,NYCC15,Health,,7/13/2015,,10466,Bronx,Bronx,NYCC12,12
505768,NYCC15,Immigration,U.S. Citizenship,7/13/2015,7/13/2015,,,,,
505770,NYCC15,Immigration,U.S. Citizenship,7/13/2015,8/10/2015,10458,Bronx,Bronx,NYCC15,6
505771,NYCC15,Immigration,U.S. Citizenship,7/13/2015,9/21/2015,10457,Bronx,Bronx,NYCC15,5
505772,NYCC15,Immigration,U.S. Citizenship,7/13/2015,9/21/2015,10457,Bronx,Bronx,NYCC15,5
505767,NYCC15,Transportation,Parking Restrictions,7/13/2015,1/4/2016,10458,Bronx,Bronx,NYCC15,6
505774,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/14/2015,7/14/2015,10461,Bronx,Bronx,NYCC13,11
505776,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/14/2015,7/21/2015,10467,Bronx,Bronx,NYCC15,11
505777,NYCC15,Parks,Park Maintenance,7/14/2015,8/10/2015,10467,Bronx,Bronx,NYCC15,11
505775,NYCC15,Public Safety,Gangs/Youth Crimes,7/14/2015,7/14/2015,10460,Bronx,Bronx,NYCC15,11
505787,NYCC15,Cultural Affairs,Community Based Organization,7/15/2015,7/15/2015,,,,,
505784,NYCC15,Economy/Jobs,Seeking Employment,7/15/2015,7/15/2015,,,,,
505791,NYCC15,Finance,Tax Preparation Assi,7/15/2015,7/15/2015,,,,,
505792,NYCC15,Finance,Tax Preparation Assi,7/15/2015,7/15/2015,,,,,
505783,NYCC15,General Welfare,Child Care,7/15/2015,7/15/2015,,,,,
505789,NYCC15,General Welfare,Child Custody Issue,7/15/2015,7/15/2015,,,,,
505799,NYCC15,General Welfare,Food Stamps,7/15/2015,7/15/2015,,,,,
505793,NYCC15,Housing and Buildings,Building Maintenance,7/15/2015,7/15/2015,,,,,
505785,NYCC15,Housing and Buildings,Heat/Hot Water,7/15/2015,7/15/2015,10458,Bronx,Bronx,NYCC15,6
505794,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/15/2015,12/14/2015,10458,Bronx,Bronx,NYCC15,6
505801,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/15/2015,7/15/2015,10457,Bronx,Bronx,NYCC15,6
505803,NYCC15,Housing and Buildings,NYCHA Building Maintenance,7/15/2015,8/18/2015,10467,Bronx,Bronx,NYCC15,11
505790,NYCC15,Housing and Buildings,Rent Overcharges,7/15/2015,7/15/2015,,,,,
505796,NYCC15,Housing and Buildings,Rent Overcharges,7/15/2015,7/15/2015,,,,,
505802,NYCC15,Housing and Buildings,Rent Overcharges,7/15/2015,1/4/2016,10458,Bronx,Bronx,NYCC15,6
505788,NYCC15,Immigration,Green Card,7/15/2015,7/15/2015,,,,,
505778,NYCC15,Immigration,U.S. Citizenship,7/15/2015,9/21/2015,,,,,
505779,NYCC15,Immigration,U.S. Citizenship,7/15/2015,7/30/2015,10467,Bronx,Bronx,NYCC11,7
505781,NYCC15,Immigration,U.S. Citizenship,7/15/2015,7/30/2015,10467,Bronx,Bronx,NYCC11,7
505782,NYCC15,Immigration,U.S. Citizenship,7/15/2015,7/15/2015,10466,Bronx,Bronx,NYCC12,12
505780,NYCC15,Immigration,Visas,7/15/2015,7/30/2015,10468,Bronx,Bronx,NYCC14,5
505800,NYCC15,Public Safety,Hate Crimes,7/15/2015,1/4/2016,,,,,
505797,NYCC15,Public Safety,Parade and Protest Permit,7/15/2015,7/15/2015,,,,,
505804,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/16/2015,11/6/2015,,,,,
505805,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/16/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505806,NYCC15,Housing and Buildings,Section 8,7/16/2015,1/12/2016,10458,Bronx,Bronx,NYCC15,5
505807,NYCC15,Housing and Buildings,,7/16/2015,,10456,Bronx,Bronx,NYCC16,3
505808,NYCC15,Housing and Buildings,,7/16/2015,,10456,Bronx,Bronx,NYCC16,3
505832,NYCC15,Economy/Jobs,Seeking Employment,7/17/2015,7/17/2015,10457,Bronx,Bronx,NYCC14,4
505833,NYCC15,Environment,,7/17/2015,,10010,Manhattan,New York,NYCC03,5
505813,NYCC15,General Welfare,Homeless Shelter - DHS,7/17/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,6
505827,NYCC15,Health,Affordable Care Act,7/17/2015,1/12/2016,10457,,Bronx,NYCC,
505812,NYCC15,Housing and Buildings,Building Maintenance,7/17/2015,1/12/2016,10458,Bronx,Bronx,NYCC15,5
505816,NYCC15,Housing and Buildings,Building Maintenance,7/17/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505817,NYCC15,Housing and Buildings,Building Maintenance,7/17/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505829,NYCC15,Housing and Buildings,Building Maintenance,7/17/2015,1/12/2016,10458,Bronx,Bronx,NYCC15,6
505809,NYCC15,Housing and Buildings,Gas,7/17/2015,1/12/2016,,,,,
505810,NYCC15,Housing and Buildings,Gas,7/17/2015,1/12/2016,,,,,
505830,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/17/2015,7/19/2015,10460,Bronx,Bronx,NYCC15,6
505828,NYCC15,Housing and Buildings,Rental Arrears,7/17/2015,12/14/2015,10458,Bronx,Bronx,NYCC15,5
505811,NYCC15,Housing and Buildings,Section 8,7/17/2015,1/12/2016,,,,,
505831,NYCC15,Immigration,Green Card,7/17/2015,9/21/2015,10458,Bronx,Bronx,NYCC15,5
505822,NYCC15,Immigration,U.S. Citizenship,7/17/2015,7/17/2015,10458,Bronx,Bronx,NYCC15,7
505814,NYCC15,Legal Services,Misc (Wills/Court Docs/etc.),7/17/2015,7/19/2015,10457,Bronx,Bronx,NYCC15,5
505836,NYCC15,Finance,Budget Allocation Issue,7/20/2015,8/10/2015,,,unknown,NYCC,
505835,NYCC15,Finance,Tax Liens,7/20/2015,7/20/2015,10467,Bronx,Bronx,NYCC15,11
505837,NYCC15,General Welfare,Homeless Shelter - DHS,7/20/2015,7/27/2015,10467,Bronx,Bronx,NYCC15,11
505838,NYCC15,Housing and Buildings,Eviction,7/20/2015,1/13/2016,,,,,
505834,NYCC15,Transportation,,7/20/2015,,10460,Bronx,Bronx,NYCC15,6
505839,NYCC15,Housing and Buildings,Building Maintenance,7/21/2015,8/25/2015,10467,Bronx,Bronx,NYCC15,11
505840,NYCC15,Housing and Buildings,Senior Housing,7/21/2015,7/21/2015,10456,Bronx,Bronx,NYCC17,1
505845,NYCC15,General Welfare,HIV/AIDS Services Administration (HASA),7/22/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
505851,NYCC15,General Welfare,PATH,7/22/2015,12/14/2015,10303,Staten Island,Staten Island,NYCC49,1
505849,NYCC15,General Welfare,,7/22/2015,,10007,,Not Provided,,
505852,NYCC15,Housing and Buildings,Maintenance,7/22/2015,1/12/2016,10458,Bronx,Bronx,NYCC15,6
505846,NYCC15,Housing and Buildings,Repair Assistance,7/22/2015,1/4/2016,10467,Bronx,Bronx,NYCC15,11
505850,NYCC15,Housing and Buildings,Repair Assistance,7/22/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
505843,NYCC15,Immigration,U.S. Citizenship,7/22/2015,7/22/2015,10460,Bronx,Bronx,NYCC17,6
505844,NYCC15,Immigration,U.S. Citizenship,7/22/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
505847,NYCC15,Legal Services,Misc (Wills/Court Docs/etc.),7/22/2015,1/4/2016,10457,Bronx,Bronx,NYCC15,6
505842,NYCC15,Transportation,Pedestrian Safety,7/22/2015,7/23/2015,10467,Bronx,Bronx,NYCC15,11
505848,NYCC15,Transportation,Pot Holes,7/22/2015,8/28/2015,10467,Bronx,Bronx,NYCC15,11
505841,NYCC15,Transportation,Stop Sign,7/22/2015,7/27/2015,10467,Bronx,Bronx,NYCC15,11
505859,NYCC15,Consumer Affairs,False Advertising,7/24/2015,7/24/2015,,,,,
505863,NYCC15,Education,,7/24/2015,,10009,Manhattan,New York,NYCC02,3
505857,NYCC15,Housing and Buildings,Building Maintenance,7/24/2015,1/4/2016,10457,Bronx,Bronx,NYCC15,4
505856,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,7/24/2015,1/4/2016,,,,,
505854,NYCC15,Housing and Buildings,NYCHA Misc.,7/24/2015,1/4/2016,,,,,
505860,NYCC15,Housing and Buildings,Rent Overcharges,7/24/2015,7/24/2015,,,,,
505862,NYCC15,Housing and Buildings,Rental Arrears,7/24/2015,7/24/2015,,,,,
505855,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/24/2015,1/4/2016,,,,,
505858,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,7/24/2015,7/29/2015,,,,,
505861,NYCC15,Transportation,Street Renaming,7/24/2015,7/24/2015,,,,,
505865,NYCC15,Housing and Buildings,Rental Arrears,7/27/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,5
505864,NYCC15,Immigration,U.S. Citizenship,7/27/2015,7/27/2015,10034,Manhattan,New York,NYCC10,12
505866,NYCC15,Immigration,Visas,7/27/2015,9/21/2015,10459,Bronx,Bronx,NYCC17,3
505867,NYCC15,Utilities,Con Edison,7/27/2015,7/28/2015,10467,Bronx,Bronx,NYCC15,11
505871,NYCC15,Education,,7/28/2015,,10457,Bronx,Bronx,NYCC15,6
505868,NYCC15,General Welfare,Food Stamps,7/28/2015,7/28/2015,,,,,
505870,NYCC15,Health,,7/28/2015,,10451,Bronx,Bronx,NYCC17,1
505869,NYCC15,Housing and Buildings,NYCHA New Application,7/28/2015,1/13/2016,,,,,
